order_id,order_item_id,sku,qty,unit_price,discount_amount,tax_amount
100410,4,SKU_0364,1,2549.53,241.85,536.88
100411,1,SKU_0429,3,2301.94,0.0,1143.58
100411,2,SKU_0224,1,3819.25,0.0,752.72
100411,3,SKU_0279,1,2995.53,0.0,656.04
100412,1,SKU_0096,1,1658.47,0.0,318.63
100412,2,SKU_0126,3,188.23,0.0,112.69
100412,3,SKU_0141,1,2284.45,0.0,380.72
100413,1,SKU_0055,1,576.7,0.0,94.95
100414,1,SKU_0468,1,1327.97,0.0,245.44
100414,2,SKU_0250,3,3225.71,332.88,2064.93
100414,3,SKU_0325,2,4004.21,0.0,1715.55
100415,1,SKU_0061,2,2062.83,0.0,699.31
100416,1,SKU_0475,1,2052.29,0.0,392.15
100416,2,SKU_0390,1,2218.47,0.0,358.88
100416,3,SKU_0071,1,3208.68,0.0,564.91
100417,1,SKU_0103,1,3848.91,0.0,723.68
100417,2,SKU_0415,2,344.38,0.0,120.54
100417,3,SKU_0102,3,1530.38,164.97,762.93
100417,4,SKU_0407,3,2557.66,304.86,1427.24
100418,1,SKU_0217,3,614.52,0.0,362.14
100418,2,SKU_0220,1,3047.86,0.0,569.84
100418,3,SKU_0456,1,3134.29,119.72,556.68
100418,4,SKU_0424,3,2541.32,202.69,1233.53
100419,1,SKU_0415,2,343.13,0.0,112.79
100419,2,SKU_0337,2,1688.2,0.0,542.18
100420,1,SKU_0368,2,3052.49,0.0,1306.01
100421,1,SKU_0198,2,4186.58,0.0,1621.53
100422,1,SKU_0294,3,2383.1,0.0,1492.8
100423,1,SKU_0101,1,454.47,0.0,84.2
100423,2,SKU_0064,2,929.53,46.25,323.82
100424,1,SKU_0146,1,3691.66,0.0,792.59
100425,1,SKU_0068,2,900.17,0.0,324.5
100425,2,SKU_0009,1,3792.78,472.29,771.43
100425,3,SKU_0141,2,2107.09,0.0,799.13
100426,1,SKU_0202,2,4406.94,0.0,1856.07
100427,1,SKU_0015,1,1957.71,0.0,429.94
100428,1,SKU_0116,1,2102.93,0.0,439.45
100428,2,SKU_0276,1,4100.66,0.0,873.44
100428,3,SKU_0023,1,2219.21,0.0,398.92
100428,4,SKU_0314,2,2043.55,0.0,797.01
100429,1,SKU_0065,2,453.22,51.44,179.67
100430,1,SKU_0268,3,173.54,12.96,113.8
100431,1,SKU_0396,3,366.77,0.0,223.01
100431,2,SKU_0181,3,3058.14,0.0,1850.46
100431,3,SKU_0039,2,2190.14,0.0,823.88
100432,1,SKU_0097,2,2531.48,0.0,1041.09
100432,2,SKU_0160,3,2851.31,0.0,1837.79
100432,3,SKU_0113,2,239.47,0.0,99.05
100432,4,SKU_0097,1,2823.08,0.0,612.86
100433,1,SKU_0076,2,2663.16,0.0,857.51
100434,1,SKU_0096,2,1154.32,114.94,418.13
100434,2,SKU_0061,3,1278.91,0.0,705.25
100434,3,SKU_0221,3,2038.12,0.0,1014.18
100434,4,SKU_0333,2,2343.24,0.0,803.11
100435,1,SKU_0305,2,4034.6,299.24,1343.93
100435,2,SKU_0026,3,937.51,0.0,458.97
100436,1,SKU_0295,2,2577.59,0.0,894.88
100437,1,SKU_0201,2,2840.05,0.0,1077.57
100437,2,SKU_0088,1,3278.98,0.0,669.02
100437,3,SKU_0049,1,4539.06,477.22,927.54
100437,4,SKU_0437,3,3469.45,0.0,1769.41
100438,1,SKU_0461,2,2889.18,6.51,1072.9
100438,2,SKU_0011,1,973.04,0.0,195.34
100438,3,SKU_0437,1,4221.91,0.0,799.2
100439,1,SKU_0242,1,721.24,0.0,151.55
100439,2,SKU_0269,3,2766.13,0.0,1377.53
100440,1,SKU_0232,2,3466.11,0.0,1385.09
100440,2,SKU_0130,2,1069.76,0.0,433.49
100440,3,SKU_0457,3,1241.19,159.69,620.96
100441,1,SKU_0076,2,2639.84,0.0,957.9
100442,1,SKU_0126,3,184.87,0.0,95.6
100443,1,SKU_0100,2,2363.41,342.3,1036.31
100444,1,SKU_0136,3,4109.1,204.81,2671.52
100444,2,SKU_0142,2,1042.52,0.0,437.96
100445,1,SKU_0222,2,1617.98,0.0,573.75
100446,1,SKU_0256,3,619.66,0.0,367.01
100447,1,SKU_0156,2,2816.09,0.0,1054.52
100447,2,SKU_0112,2,564.02,11.32,201.19
100448,1,SKU_0181,3,3056.18,0.0,1659.63
100448,2,SKU_0146,3,3730.78,0.0,2431.21
100448,3,SKU_0366,2,2888.96,317.93,1127.35
100448,4,SKU_0042,2,3049.0,0.0,1066.68
100449,1,SKU_0217,2,677.43,0.0,291.58
100449,2,SKU_0306,2,1818.02,0.0,757.25
100449,3,SKU_0072,3,379.37,14.98,219.95
100449,4,SKU_0155,2,2459.64,209.5,948.19
100450,1,SKU_0401,2,2485.11,0.0,945.48
100450,2,SKU_0351,3,139.37,8.05,77.45
100450,3,SKU_0211,2,2127.86,178.83,703.49
100450,4,SKU_0072,3,403.73,0.0,203.04
100451,1,SKU_0028,2,1553.23,156.45,647.54
100451,2,SKU_0448,3,3623.1,0.0,1915.28
100451,3,SKU_0333,1,1905.24,0.0,369.48
100452,1,SKU_0443,1,721.13,0.0,145.74
100452,2,SKU_0265,1,1213.85,0.0,210.5
100452,3,SKU_0346,3,5561.81,0.0,3389.62
100453,1,SKU_0413,2,3618.71,0.0,1158.0
100454,1,SKU_0267,1,2851.63,0.0,598.74
100455,1,SKU_0201,1,4400.24,198.66,963.48
100455,2,SKU_0420,1,4055.45,333.03,857.97
100455,3,SKU_0316,1,4276.37,0.0,720.57
100455,4,SKU_0382,3,1619.19,0.0,915.99
100456,1,SKU_0149,3,510.06,0.0,306.13
100456,2,SKU_0201,2,3968.18,64.78,1657.19
100456,3,SKU_0076,1,1969.61,36.37,316.44
100457,1,SKU_0018,3,283.81,28.32,138.41
100457,2,SKU_0465,2,2610.05,183.72,921.94
100457,3,SKU_0082,2,1830.24,0.0,662.29
100458,1,SKU_0263,1,3732.01,0.0,700.01
100458,2,SKU_0440,1,151.02,0.0,32.53
100458,3,SKU_0035,3,1734.82,0.0,1012.59
100458,4,SKU_0475,3,2802.88,0.0,1697.42
100459,1,SKU_0300,3,131.22,0.0,83.11
100459,2,SKU_0082,1,1441.11,23.86,258.56
100459,3,SKU_0119,3,859.65,0.0,525.31
100460,1,SKU_0387,2,4025.71,0.0,1343.53
100460,2,SKU_0434,3,1318.71,0.0,852.2
100460,3,SKU_0165,1,1189.2,0.0,204.24
100460,4,SKU_0252,2,1000.55,0.0,372.29
100461,1,SKU_0045,3,3461.52,0.0,1788.35
100461,2,SKU_0415,1,430.14,23.84,83.49
100462,1,SKU_0175,1,3282.22,471.57,562.6
100463,1,SKU_0293,2,2220.93,0.0,924.33
100463,2,SKU_0225,2,1737.0,0.0,582.35
100464,1,SKU_0052,1,1172.73,0.0,189.22
100464,2,SKU_0421,2,2653.43,0.0,870.73
100464,3,SKU_0447,1,981.8,0.0,207.35
100465,1,SKU_0205,3,2558.13,0.0,1496.25
100465,2,SKU_0480,2,3914.56,19.92,1375.21
100465,3,SKU_0172,1,3456.61,0.0,744.73
100466,1,SKU_0121,2,802.65,0.0,290.16
100467,1,SKU_0487,2,2974.77,0.0,1268.75
100468,1,SKU_0485,1,665.9,0.0,126.39
100468,2,SKU_0116,3,2473.54,0.0,1196.85
100468,3,SKU_0029,1,4966.73,604.66,997.9
100468,4,SKU_0378,1,3186.22,25.87,642.74
100469,1,SKU_0360,2,2845.25,0.0,1216.79
100469,2,SKU_0463,2,2212.77,0.0,771.33
100469,3,SKU_0048,3,568.64,0.0,374.37
100469,4,SKU_0008,3,1754.38,0.0,882.12
100470,1,SKU_0145,1,2686.57,0.0,590.74
100470,2,SKU_0067,3,633.68,0.0,312.88
100471,1,SKU_0254,3,4397.98,0.0,2462.15
100471,2,SKU_0155,2,3609.67,0.0,1383.3
100472,1,SKU_0164,3,4337.78,0.0,2785.19
100472,2,SKU_0362,3,3536.67,0.0,2233.25
100472,3,SKU_0267,1,2951.58,0.0,538.2
100473,1,SKU_0019,1,5169.11,504.27,1122.64
100473,2,SKU_0011,2,916.47,37.89,326.31
100474,1,SKU_0031,2,4992.96,0.0,2114.68
100475,1,SKU_0228,1,3579.94,204.32,687.17
100475,2,SKU_0339,2,637.95,0.0,273.81
100475,3,SKU_0387,2,4026.27,0.0,1654.27
100475,4,SKU_0175,3,3513.73,229.35,2181.57
100476,1,SKU_0414,1,4396.25,0.0,929.85
100477,1,SKU_0218,3,3762.87,0.0,1916.27
100477,2,SKU_0196,2,2468.29,0.0,1058.71
100477,3,SKU_0144,3,2178.05,0.0,1347.87
100477,4,SKU_0152,2,1448.96,0.0,526.56
100478,1,SKU_0401,3,3671.51,0.0,1965.14
100478,2,SKU_0339,2,996.61,126.86,374.25
100478,3,SKU_0226,1,886.66,128.5,175.79
100479,1,SKU_0210,1,4662.17,0.0,1012.61
100479,2,SKU_0226,1,787.64,0.0,167.09
100480,1,SKU_0117,3,3722.11,0.0,1942.5
100480,2,SKU_0336,1,3161.31,240.78,615.8
100481,1,SKU_0284,3,771.95,0.0,506.05
100482,1,SKU_0348,2,1005.27,0.0,363.88
100483,1,SKU_0260,2,3440.3,0.0,1235.39
100484,1,SKU_0425,3,1727.7,0.0,873.79
100484,2,SKU_0168,3,776.83,39.7,498.36
100484,3,SKU_0192,2,214.9,0.0,72.9
100485,1,SKU_0149,1,786.12,0.0,163.89
100486,1,SKU_0482,1,2087.09,0.0,381.66
100486,2,SKU_0333,1,2588.53,0.0,501.98
100486,3,SKU_0295,3,3064.35,0.0,1938.41
100487,1,SKU_0311,2,4233.42,0.0,1491.44
100488,1,SKU_0467,1,2496.51,0.0,434.03
100488,2,SKU_0162,3,4277.21,444.97,2617.24
100488,3,SKU_0451,2,1230.59,0.0,528.85
100489,1,SKU_0310,1,4321.53,0.0,931.48
100489,2,SKU_0126,2,179.09,0.0,74.41
100489,3,SKU_0175,2,2392.61,0.0,931.02
100489,4,SKU_0324,1,3051.31,0.0,518.74
100490,1,SKU_0135,3,3603.72,0.0,1811.78
100490,2,SKU_0018,2,197.09,0.0,66.2
100490,3,SKU_0444,3,457.29,0.0,229.99
100490,4,SKU_0357,3,2794.49,0.0,1792.77
100491,1,SKU_0303,3,2537.89,0.0,1251.88
100491,2,SKU_0472,2,2592.67,354.25,1060.1
100491,3,SKU_0224,2,4061.64,0.0,1652.46
100492,1,SKU_0078,1,299.44,17.24,54.73
100493,1,SKU_0091,3,4525.4,0.0,2361.39
100493,2,SKU_0253,2,3409.46,265.23,1207.74
100493,3,SKU_0197,2,1539.63,0.0,643.07
100493,4,SKU_0377,3,2573.26,0.0,1281.24
100494,1,SKU_0085,1,2807.1,0.0,598.25
100494,2,SKU_0148,2,2438.83,0.0,975.46
100494,3,SKU_0073,1,3224.07,0.0,521.14
100495,1,SKU_0492,3,4625.27,136.19,2913.23
100496,1,SKU_0190,1,2826.26,401.9,576.35
100497,1,SKU_0426,2,324.0,0.0,120.96
100497,2,SKU_0222,2,1368.2,0.0,557.95
100498,1,SKU_0496,2,619.59,0.0,252.35
100499,1,SKU_0081,3,3757.02,0.0,2281.36
100499,2,SKU_0162,1,3305.41,0.0,566.63
100499,3,SKU_0286,3,2658.93,0.0,1393.98
100500,1,SKU_0447,1,859.59,0.0,162.52
100500,2,SKU_0096,3,1532.58,0.0,997.94
100500,3,SKU_0439,3,4348.06,0.0,2471.11
100500,4,SKU_0313,1,4571.34,0.0,899.65
100501,1,SKU_0327,2,2953.66,0.0,1256.33
100501,2,SKU_0431,1,2047.89,205.52,425.56
100502,1,SKU_0307,2,965.41,0.0,321.95
100502,2,SKU_0452,2,2232.67,0.0,891.93
100502,3,SKU_0060,1,605.08,0.0,109.43
100502,4,SKU_0204,3,2171.1,287.41,1277.02
100503,1,SKU_0015,2,2255.31,73.55,738.15
100503,2,SKU_0396,2,323.7,16.1,135.01
100504,1,SKU_0205,2,4060.92,0.0,1465.1
100504,2,SKU_0420,1,3090.83,0.0,593.94
100504,3,SKU_0400,3,2057.1,0.0,1035.25
100504,4,SKU_0277,1,3199.8,11.11,529.3
100505,1,SKU_0468,2,1606.82,0.0,614.19
100505,2,SKU_0186,3,3020.81,71.98,1917.46
100505,3,SKU_0118,2,3027.5,0.0,1118.99
100506,1,SKU_0482,1,1684.93,0.0,320.29
100506,2,SKU_0406,2,1636.24,0.0,568.76
100507,1,SKU_0018,2,297.58,36.48,118.63
100507,2,SKU_0068,3,1426.12,0.0,703.51
100508,1,SKU_0011,1,878.08,0.0,145.53
100508,2,SKU_0302,2,3776.82,0.0,1564.26
100508,3,SKU_0218,3,3805.95,173.2,1965.7
100508,4,SKU_0136,3,4643.3,262.91,2306.56
100509,1,SKU_0288,2,1584.4,0.0,579.71
100509,2,SKU_0255,3,373.71,0.0,209.8
100509,3,SKU_0296,1,1232.92,0.0,232.54
100509,4,SKU_0056,3,741.87,0.0,368.84
100510,1,SKU_0107,2,4646.83,59.39,1830.75
100510,2,SKU_0243,3,1505.94,0.0,738.83
100511,1,SKU_0130,2,984.99,0.0,319.51
100511,2,SKU_0353,3,4554.66,0.0,2752.25
100511,3,SKU_0387,3,3804.38,0.0,2483.14
100511,4,SKU_0121,2,1014.34,0.0,436.72
100512,1,SKU_0359,1,1402.1,0.0,268.08
100512,2,SKU_0063,1,320.61,0.0,52.05
100512,3,SKU_0218,2,2788.96,336.19,939.28
100512,4,SKU_0448,3,3541.15,0.0,1977.33
100513,1,SKU_0369,3,4042.4,0.0,2350.6
100513,2,SKU_0085,1,2811.02,0.0,537.36
100513,3,SKU_0129,2,1810.33,0.0,614.98
100514,1,SKU_0006,2,2751.69,0.0,1208.53
100514,2,SKU_0003,2,3572.13,0.0,1373.58
100514,3,SKU_0170,1,3472.1,0.0,569.45
100514,4,SKU_0326,3,479.96,0.0,310.54
100515,1,SKU_0146,2,3584.72,165.1,1549.02
100515,2,SKU_0288,3,1717.53,0.0,856.25
100515,3,SKU_0111,2,2013.76,0.0,836.97
100516,1,SKU_0170,3,5161.38,0.0,3375.54
100516,2,SKU_0378,3,3375.52,0.0,1621.87
100516,3,SKU_0119,1,583.9,0.0,98.45
100516,4,SKU_0244,1,2588.55,0.0,435.44
100517,1,SKU_0218,3,3323.35,0.0,1739.24
100517,2,SKU_0202,2,4569.77,0.0,1633.29
100517,3,SKU_0268,2,204.24,0.0,88.77
100517,4,SKU_0485,3,890.36,95.29,517.2
100518,1,SKU_0356,2,3337.9,279.78,1329.32
100518,2,SKU_0092,1,3843.71,0.0,783.0
100518,3,SKU_0110,3,3529.77,0.0,1937.29
100518,4,SKU_0092,3,4063.02,0.0,2334.94
100519,1,SKU_0301,2,1004.46,0.0,382.03
100520,1,SKU_0311,2,2947.13,122.27,1083.94
100521,1,SKU_0141,3,1425.69,0.0,905.85
100521,2,SKU_0475,2,3088.7,293.29,1052.79
100521,3,SKU_0384,3,4766.56,0.0,2605.0
100522,1,SKU_0362,3,2956.73,0.0,1642.53
100522,2,SKU_0434,1,1303.64,0.0,233.16
100523,1,SKU_0437,1,4351.27,0.0,914.8
100523,2,SKU_0435,2,1267.27,0.0,484.05
100523,3,SKU_0482,3,2115.64,0.0,1040.24
100524,1,SKU_0374,2,435.03,0.0,170.98
100524,2,SKU_0353,3,4122.88,0.0,2209.9
100525,1,SKU_0061,2,1608.26,0.0,623.91
100525,2,SKU_0238,1,1279.29,0.0,218.94
100525,3,SKU_0303,3,2977.27,0.0,1545.66
100526,1,SKU_0236,1,2724.26,0.0,572.74
100526,2,SKU_0329,1,2073.38,0.0,338.38
100526,3,SKU_0362,2,2958.78,0.0,1093.8
100527,1,SKU_0140,1,2405.67,107.13,423.09
100527,2,SKU_0251,2,2348.23,123.53,985.18
100528,1,SKU_0019,3,4398.89,0.0,2898.32
100528,2,SKU_0223,2,1463.6,0.0,504.79
100529,1,SKU_0047,3,4581.83,178.21,2414.41
100529,2,SKU_0473,1,421.08,40.23,70.91
100529,3,SKU_0301,2,1029.94,0.0,369.42
100530,1,SKU_0323,2,4941.49,6.85,1863.24
100531,1,SKU_0332,1,3957.67,0.0,744.08
100531,2,SKU_0096,1,1485.95,137.82,302.92
100531,3,SKU_0243,1,1172.23,0.0,221.5
100532,1,SKU_0154,1,3058.66,0.0,566.64
100532,2,SKU_0397,2,3475.18,0.0,1180.46
100532,3,SKU_0086,2,1131.85,0.0,491.43
100532,4,SKU_0291,1,993.95,0.0,216.9
100533,1,SKU_0406,1,2497.55,0.0,468.63
100533,2,SKU_0338,1,2143.96,0.0,353.37
100533,3,SKU_0121,1,1000.81,0.0,201.25
100534,1,SKU_0003,2,2650.6,40.62,1070.45
100534,2,SKU_0468,2,1533.85,0.0,631.28
100534,3,SKU_0050,2,2304.05,0.0,847.86
100535,1,SKU_0460,2,1858.2,203.85,727.73
100535,2,SKU_0274,1,2616.34,0.0,453.42
100535,3,SKU_0312,1,4547.61,0.0,864.44
100536,1,SKU_0313,3,4661.67,0.0,2353.46
100537,1,SKU_0023,1,2608.39,37.24,519.7
100537,2,SKU_0218,1,2991.81,174.2,484.94
100538,1,SKU_0092,1,3050.04,0.0,573.09
100538,2,SKU_0043,2,628.09,10.45,261.55
100538,3,SKU_0007,1,3089.35,266.73,621.51
100538,4,SKU_0006,2,3111.52,313.13,1283.7
100539,1,SKU_0218,2,3803.43,67.04,1446.24
100539,2,SKU_0400,2,2876.65,0.0,959.08
100539,3,SKU_0092,2,3276.47,0.0,1107.6
100540,1,SKU_0486,3,2227.91,66.84,1243.8
100540,2,SKU_0238,2,1214.81,158.28,442.25
100540,3,SKU_0456,3,2773.14,0.0,1668.04
100541,1,SKU_0278,2,2376.21,0.0,887.78
100542,1,SKU_0326,1,419.51,0.0,80.49
100542,2,SKU_0203,1,969.4,0.0,197.38
100542,3,SKU_0325,2,3319.88,137.52,1336.85
100543,1,SKU_0471,3,2455.55,0.0,1212.49
100543,2,SKU_0191,1,3256.3,0.0,595.63
100544,1,SKU_0173,3,2447.85,0.0,1256.01
100545,1,SKU_0370,3,532.46,7.25,348.08
100545,2,SKU_0407,1,2945.16,0.0,593.91
100545,3,SKU_0026,2,1121.94,37.0,396.02
100546,1,SKU_0142,3,1357.7,0.0,817.44
100546,2,SKU_0140,1,2756.61,8.72,549.76
100547,1,SKU_0137,2,933.48,0.0,309.6
100547,2,SKU_0116,1,2980.55,0.0,607.11
100547,3,SKU_0312,2,4170.16,0.0,1605.41
100548,1,SKU_0477,3,2578.31,0.0,1619.37
100548,2,SKU_0078,2,338.62,0.0,135.7
100548,3,SKU_0131,2,1117.66,0.0,442.33
100548,4,SKU_0288,2,1247.67,0.0,444.77
100549,1,SKU_0232,3,3031.9,0.0,1796.0
100549,2,SKU_0290,2,210.27,0.0,81.33
100549,3,SKU_0252,1,854.44,69.36,167.84
100550,1,SKU_0050,2,2439.42,0.0,832.9
100551,1,SKU_0393,3,3961.71,0.0,2437.37
100551,2,SKU_0215,3,328.51,0.0,196.96
100552,1,SKU_0258,3,2717.55,92.53,1546.48
100552,2,SKU_0238,2,1878.22,0.0,691.2
100552,3,SKU_0002,3,1287.63,0.0,776.45
100553,1,SKU_0197,3,1465.27,214.16,753.15
100554,1,SKU_0317,1,2215.85,0.0,434.25
100555,1,SKU_0485,1,687.63,26.53,138.26
100555,2,SKU_0488,2,296.81,27.17,114.64
100555,3,SKU_0443,1,1066.6,0.0,216.93
100555,4,SKU_0123,1,4559.19,0.0,817.75
100556,1,SKU_0034,1,3011.31,0.0,605.33
100556,2,SKU_0228,1,4841.18,0.0,1008.04
100556,3,SKU_0429,2,3354.73,0.0,1259.59
100557,1,SKU_0004,3,2129.1,216.49,1352.38
100558,1,SKU_0401,2,3916.21,0.0,1589.57
100559,1,SKU_0225,2,1910.48,18.07,801.25
100560,1,SKU_0187,2,3968.88,305.04,1474.16
100561,1,SKU_0054,1,5495.23,0.0,1117.29
100562,1,SKU_0212,3,482.29,66.13,249.74
100562,2,SKU_0050,2,3078.14,35.13,1262.96
100562,3,SKU_0388,2,1961.33,0.0,812.94
100563,1,SKU_0291,2,1295.75,0.0,495.77
100563,2,SKU_0014,1,4611.96,0.0,822.77
100563,3,SKU_0367,1,2329.92,107.2,466.91
100564,1,SKU_0381,3,926.5,84.81,487.63
100564,2,SKU_0117,1,5321.17,0.0,1037.92
100565,1,SKU_0187,3,3578.8,467.29,2025.08
100565,2,SKU_0461,1,4445.55,0.0,850.88
100565,3,SKU_0194,2,4445.91,580.84,1516.26
100566,1,SKU_0008,3,2495.53,0.0,1290.58
100566,2,SKU_0077,2,4067.21,0.0,1618.75
100566,3,SKU_0183,2,4210.39,0.0,1771.72
100566,4,SKU_0434,3,2057.58,0.0,1233.65
100567,1,SKU_0321,1,2942.25,0.0,568.43
100567,2,SKU_0274,3,2902.2,0.0,1626.38
100567,3,SKU_0268,1,173.98,0.0,35.04
100567,4,SKU_0334,1,1828.8,0.0,297.02
100568,1,SKU_0283,2,1952.84,0.0,837.25
100568,2,SKU_0068,3,1066.64,0.0,624.43
100568,3,SKU_0298,2,606.88,0.0,217.42
100569,1,SKU_0101,2,312.86,0.0,103.86
100570,1,SKU_0307,2,844.47,2.21,357.5
100570,2,SKU_0058,3,4091.84,0.0,2397.85
100571,1,SKU_0001,2,187.23,17.29,74.09
100571,2,SKU_0169,3,4651.77,0.0,2454.07
100571,3,SKU_0273,1,351.26,0.0,69.39
100571,4,SKU_0058,1,3377.92,162.42,640.95
100572,1,SKU_0034,2,3884.47,56.01,1402.65
100572,2,SKU_0352,3,1565.44,0.0,966.37
100573,1,SKU_0158,3,990.8,114.14,493.94
100573,2,SKU_0154,3,2077.53,0.0,1055.7
100574,1,SKU_0403,1,144.29,0.0,25.91
100574,2,SKU_0265,2,1270.42,0.0,441.4
100574,3,SKU_0135,2,3984.25,0.0,1344.28
100574,4,SKU_0171,3,1896.33,212.23,1015.38
100575,1,SKU_0391,2,245.8,0.0,107.23
100575,2,SKU_0182,3,1184.1,0.0,572.52
100575,3,SKU_0361,1,399.06,0.0,83.78
100575,4,SKU_0013,2,3878.96,0.0,1612.47
100576,1,SKU_0439,2,3048.14,0.0,1239.81
100576,2,SKU_0483,3,3409.53,0.0,2116.03
100576,3,SKU_0200,3,1368.53,0.0,725.9
100576,4,SKU_0311,3,3649.19,0.0,1932.93
100577,1,SKU_0225,2,1295.83,0.0,465.13
100577,2,SKU_0397,3,2677.68,0.0,1569.56
100577,3,SKU_0294,1,2566.35,0.0,498.81
100578,1,SKU_0286,3,2634.77,0.0,1630.87
100578,2,SKU_0035,3,1944.48,0.0,1250.14
100578,3,SKU_0229,3,3199.76,89.2,1667.02
100579,1,SKU_0171,1,2246.34,0.0,440.77
100579,2,SKU_0478,1,939.2,90.84,172.6
100579,3,SKU_0250,1,4876.16,0.0,784.93
100580,1,SKU_0017,3,3304.93,162.81,1754.51
100580,2,SKU_0171,3,1586.22,0.0,1039.55
100580,3,SKU_0400,1,2631.13,0.0,511.59
100580,4,SKU_0240,3,663.49,0.0,410.09
100581,1,SKU_0419,2,3984.53,0.0,1586.06
100581,2,SKU_0038,1,3074.03,157.35,655.89
100581,3,SKU_0206,3,2582.36,241.97,1248.3
100581,4,SKU_0116,2,2582.21,0.0,1007.39
100582,1,SKU_0273,2,414.3,0.0,176.98
100582,2,SKU_0367,3,1838.47,0.0,984.55
100582,3,SKU_0052,1,1194.17,0.0,246.92
100583,1,SKU_0489,1,203.98,0.0,40.69
100583,2,SKU_0104,2,649.43,0.0,280.79
100583,3,SKU_0112,2,361.73,47.74,121.1
100584,1,SKU_0014,2,4586.4,0.0,1677.02
100584,2,SKU_0229,2,2519.9,78.52,984.84
100584,3,SKU_0064,1,1401.72,0.0,237.97
100584,4,SKU_0108,1,1590.63,0.0,326.05
100585,1,SKU_0213,1,3213.67,0.0,606.35
100585,2,SKU_0261,1,1830.93,5.42,381.21
100585,3,SKU_0205,1,3081.53,0.0,573.32
100586,1,SKU_0118,3,2041.62,197.45,1301.88
100586,2,SKU_0009,2,4319.61,0.0,1455.23
100586,3,SKU_0128,1,1346.41,0.0,226.75
100587,1,SKU_0391,1,255.5,0.0,46.58
100587,2,SKU_0213,1,3630.58,0.0,742.52
100587,3,SKU_0415,3,296.66,0.0,184.4
100587,4,SKU_0016,2,2231.75,0.0,957.59
100588,1,SKU_0319,2,2529.03,0.0,1079.03
100588,2,SKU_0018,3,314.48,0.0,181.49
100588,3,SKU_0391,3,371.14,0.0,179.15
100589,1,SKU_0048,2,963.1,17.13,361.87
100589,2,SKU_0213,3,3672.84,0.0,1968.85
100590,1,SKU_0461,2,2863.63,0.0,1245.19
100590,2,SKU_0343,3,983.04,0.0,494.12
100590,3,SKU_0264,1,1499.7,0.0,306.83
100590,4,SKU_0368,2,3182.11,0.0,1104.66
100591,1,SKU_0374,3,498.69,53.43,299.37
100591,2,SKU_0267,3,3422.86,0.0,1845.02
100592,1,SKU_0339,1,882.22,0.0,180.75
100592,2,SKU_0410,2,1567.67,0.0,504.35
100592,3,SKU_0325,1,4052.85,145.35,726.89
100593,1,SKU_0248,2,2214.22,288.93,828.68
100593,2,SKU_0110,2,3640.57,0.0,1490.43
100593,3,SKU_0336,3,4637.21,0.0,2438.95
100593,4,SKU_0414,2,4888.51,0.0,1956.19
100594,1,SKU_0391,3,290.77,34.32,173.19
100594,2,SKU_0494,3,1252.7,43.45,788.47
100594,3,SKU_0062,3,1256.07,0.0,672.33
100595,1,SKU_0284,1,1122.06,0.0,206.29
100595,2,SKU_0482,3,1871.25,0.0,1159.55
100595,3,SKU_0102,3,1461.26,0.0,849.46
100595,4,SKU_0272,3,2355.56,0.0,1424.8
100596,1,SKU_0192,1,137.62,0.0,28.98
100596,2,SKU_0385,3,3241.29,458.15,2056.58
100597,1,SKU_0026,2,964.54,130.45,412.1
100597,2,SKU_0240,2,497.13,0.0,163.55
100597,3,SKU_0363,3,728.17,0.0,357.28
100598,1,SKU_0072,1,329.19,0.0,60.4
100598,2,SKU_0082,3,1751.63,0.0,1103.84
100598,3,SKU_0037,1,953.09,40.21,159.56
100598,4,SKU_0379,3,321.73,8.18,162.68
100599,1,SKU_0390,2,1936.36,0.0,741.45
100599,2,SKU_0396,3,389.32,14.33,207.81
100599,3,SKU_0064,3,1267.81,0.0,809.42
